province,province_cn,year,month,series_type,variable,value,unit,code
Xinjiang,新疆,2019,2,power_output,power_output_jan_nov_10k_kwh,942310.0,万千瓦时,S5151485
Xinjiang,新疆,2019,2,solar_utilization_hours,solar_utilization_hours_jan_nov,160.0,小时,S5150499
Xinjiang,新疆,2019,2,wind_utilization_hours,wind_utilization_hours,233.0,小时,S5132539
Xinjiang,新疆,2019,3,power_output,power_output_jan_nov_10k_kwh,1437895.0,万千瓦时,S5151485
Xinjiang,新疆,2019,3,solar_utilization_hours,solar_utilization_hours_jan_nov,279.0,小时,S5150499
Xinjiang,新疆,2019,3,wind_utilization_hours,wind_utilization_hours,403.0,小时,S5132539
Xinjiang,新疆,2019,4,power_output,power_output_jan_nov_10k_kwh,1919203.0,万千瓦时,S5151485
Xinjiang,新疆,2019,4,solar_utilization_hours,solar_utilization_hours_jan_nov,401.0,小时,S5150499
Xinjiang,新疆,2019,4,wind_utilization_hours,wind_utilization_hours,640.0,小时,S5132539
Xinjiang,新疆,2019,5,power_output,power_output_jan_nov_10k_kwh,2371912.0,万千瓦时,S5151485
Xinjiang,新疆,2019,5,solar_utilization_hours,solar_utilization_hours_jan_nov,533.0,小时,S5150499
Xinjiang,新疆,2019,5,wind_utilization_hours,wind_utilization_hours,883.0,小时,S5132539
Xinjiang,新疆,2019,6,power_output,power_output_jan_nov_10k_kwh,2811377.0,万千瓦时,S5151485
Xinjiang,新疆,2019,6,solar_utilization_hours,solar_utilization_hours_jan_nov,658.0,小时,S5150499
Xinjiang,新疆,2019,6,wind_utilization_hours,wind_utilization_hours,1094.0,小时,S5132539
Xinjiang,新疆,2019,7,power_output,power_output_jan_nov_10k_kwh,3462498.0,万千瓦时,S5151485
Xinjiang,新疆,2019,7,solar_utilization_hours,solar_utilization_hours_jan_nov,784.0,小时,S5150499
Xinjiang,新疆,2019,7,wind_utilization_hours,wind_utilization_hours,1289.0,小时,S5132539
Xinjiang,新疆,2019,8,power_output,power_output_jan_nov_10k_kwh,4076174.0,万千瓦时,S5151485
Xinjiang,新疆,2019,8,solar_utilization_hours,solar_utilization_hours_jan_nov,911.0,小时,S5150499
Xinjiang,新疆,2019,8,wind_utilization_hours,wind_utilization_hours,1488.0,小时,S5132539
Xinjiang,新疆,2019,9,power_output,power_output_jan_nov_10k_kwh,4577823.0,万千瓦时,S5151485
Xinjiang,新疆,2019,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1029.0,小时,S5150499
Xinjiang,新疆,2019,9,wind_utilization_hours,wind_utilization_hours,1662.0,小时,S5132539
Xinjiang,新疆,2019,10,power_output,power_output_jan_nov_10k_kwh,5325703.0,万千瓦时,S5151485
Xinjiang,新疆,2019,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1149.0,小时,S5150499
Xinjiang,新疆,2019,10,wind_utilization_hours,wind_utilization_hours,1843.0,小时,S5132539
Xinjiang,新疆,2019,11,power_output,power_output_jan_nov_10k_kwh,6010763.0,万千瓦时,S5151485
Xinjiang,新疆,2019,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1238.0,小时,S5150499
Xinjiang,新疆,2019,11,wind_utilization_hours,wind_utilization_hours,2002.0,小时,S5132539
Xinjiang,新疆,2019,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1294.0,小时,S5150499
Xinjiang,新疆,2019,12,wind_utilization_hours,wind_utilization_hours,2147.0,小时,S5132539
Xinjiang,新疆,2020,2,power_output,power_output_jan_nov_10k_kwh,1236332.0,万千瓦时,S5151485
Xinjiang,新疆,2020,2,solar_utilization_hours,solar_utilization_hours_jan_nov,177.0,小时,S5150499
Xinjiang,新疆,2020,2,wind_utilization_hours,wind_utilization_hours,209.0,小时,S5132539
Xinjiang,新疆,2020,3,power_output,power_output_jan_nov_10k_kwh,1978642.0,万千瓦时,S5151485
Xinjiang,新疆,2020,3,solar_utilization_hours,solar_utilization_hours_jan_nov,308.0,小时,S5150499
Xinjiang,新疆,2020,3,wind_utilization_hours,wind_utilization_hours,419.0,小时,S5132539
Xinjiang,新疆,2020,4,power_output,power_output_jan_nov_10k_kwh,2743150.0,万千瓦时,S5151485
Xinjiang,新疆,2020,4,solar_utilization_hours,solar_utilization_hours_jan_nov,445.0,小时,S5150499
Xinjiang,新疆,2020,4,wind_utilization_hours,wind_utilization_hours,600.0,小时,S5132539
Xinjiang,新疆,2020,5,power_output,power_output_jan_nov_10k_kwh,3345655.0,万千瓦时,S5151485
Xinjiang,新疆,2020,5,solar_utilization_hours,solar_utilization_hours_jan_nov,586.0,小时,S5150499
Xinjiang,新疆,2020,5,wind_utilization_hours,wind_utilization_hours,847.0,小时,S5132539
Xinjiang,新疆,2020,6,power_output,power_output_jan_nov_10k_kwh,4129912.0,万千瓦时,S5151485
Xinjiang,新疆,2020,6,solar_utilization_hours,solar_utilization_hours_jan_nov,730.0,小时,S5150499
Xinjiang,新疆,2020,6,wind_utilization_hours,wind_utilization_hours,1069.0,小时,S5132539
Xinjiang,新疆,2020,7,power_output,power_output_jan_nov_10k_kwh,5160975.0,万千瓦时,S5151485
Xinjiang,新疆,2020,7,solar_utilization_hours,solar_utilization_hours_jan_nov,874.0,小时,S5150499
Xinjiang,新疆,2020,7,wind_utilization_hours,wind_utilization_hours,1292.0,小时,S5132539
Xinjiang,新疆,2020,8,power_output,power_output_jan_nov_10k_kwh,6268650.0,万千瓦时,S5151485
Xinjiang,新疆,2020,8,solar_utilization_hours,solar_utilization_hours_jan_nov,1015.0,小时,S5150499
Xinjiang,新疆,2020,8,wind_utilization_hours,wind_utilization_hours,1519.0,小时,S5132539
Xinjiang,新疆,2020,9,power_output,power_output_jan_nov_10k_kwh,7236060.0,万千瓦时,S5151485
Xinjiang,新疆,2020,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1142.0,小时,S5150499
Xinjiang,新疆,2020,9,wind_utilization_hours,wind_utilization_hours,1730.0,小时,S5132539
Xinjiang,新疆,2020,10,power_output,power_output_jan_nov_10k_kwh,7833540.0,万千瓦时,S5151485
Xinjiang,新疆,2020,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1268.0,小时,S5150499
Xinjiang,新疆,2020,10,wind_utilization_hours,wind_utilization_hours,1906.0,小时,S5132539
Xinjiang,新疆,2020,11,power_output,power_output_jan_nov_10k_kwh,8673062.0,万千瓦时,S5151485
Xinjiang,新疆,2020,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1364.0,小时,S5150499
Xinjiang,新疆,2020,11,wind_utilization_hours,wind_utilization_hours,2064.0,小时,S5132539
Xinjiang,新疆,2020,12,solar_utilization_hours,solar_utilization_hours_jan_nov,1416.0,小时,S5150499
Xinjiang,新疆,2020,12,wind_utilization_hours,wind_utilization_hours,2184.0,小时,S5132539
Xinjiang,新疆,2021,2,power_output,power_output_jan_nov_10k_kwh,1804003.0,万千瓦时,S5151485
Xinjiang,新疆,2021,2,solar_utilization_hours,solar_utilization_hours_jan_nov,199.0,小时,S5150499
Xinjiang,新疆,2021,2,wind_utilization_hours,wind_utilization_hours,370.0,小时,S5132539
Xinjiang,新疆,2021,3,power_output,power_output_jan_nov_10k_kwh,2712709.0,万千瓦时,S5151485
Xinjiang,新疆,2021,3,solar_utilization_hours,solar_utilization_hours_jan_nov,314.0,小时,S5150499
Xinjiang,新疆,2021,3,wind_utilization_hours,wind_utilization_hours,524.0,小时,S5132539
Xinjiang,新疆,2021,4,power_output,power_output_jan_nov_10k_kwh,3533661.0,万千瓦时,S5151485
Xinjiang,新疆,2021,4,solar_utilization_hours,solar_utilization_hours_jan_nov,460.0,小时,S5150499
Xinjiang,新疆,2021,4,wind_utilization_hours,wind_utilization_hours,716.0,小时,S5132539
Xinjiang,新疆,2021,5,power_output,power_output_jan_nov_10k_kwh,4478333.0,万千瓦时,S5151485
Xinjiang,新疆,2021,5,solar_utilization_hours,solar_utilization_hours_jan_nov,607.0,小时,S5150499
Xinjiang,新疆,2021,5,wind_utilization_hours,wind_utilization_hours,967.0,小时,S5132539
Xinjiang,新疆,2021,6,power_output,power_output_jan_nov_10k_kwh,5540910.0,万千瓦时,S5151485
Xinjiang,新疆,2021,6,solar_utilization_hours,solar_utilization_hours_jan_nov,754.0,小时,S5150499
Xinjiang,新疆,2021,6,wind_utilization_hours,wind_utilization_hours,1195.0,小时,S5132539
Xinjiang,新疆,2021,7,power_output,power_output_jan_nov_10k_kwh,6663837.0,万千瓦时,S5151485
Xinjiang,新疆,2021,7,solar_utilization_hours,solar_utilization_hours_jan_nov,897.0,小时,S5150499
Xinjiang,新疆,2021,7,wind_utilization_hours,wind_utilization_hours,1425.0,小时,S5132539
Xinjiang,新疆,2021,8,power_output,power_output_jan_nov_10k_kwh,7851006.0,万千瓦时,S5151485
Xinjiang,新疆,2021,8,solar_utilization_hours,solar_utilization_hours_jan_nov,1044.0,小时,S5150499
Xinjiang,新疆,2021,8,wind_utilization_hours,wind_utilization_hours,1616.0,小时,S5132539
Xinjiang,新疆,2021,9,power_output,power_output_jan_nov_10k_kwh,8881233.0,万千瓦时,S5151485
Xinjiang,新疆,2021,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1191.0,小时,S5150499
Xinjiang,新疆,2021,9,wind_utilization_hours,wind_utilization_hours,1796.0,小时,S5132539
Xinjiang,新疆,2021,10,power_output,power_output_jan_nov_10k_kwh,9641435.0,万千瓦时,S5151485
Xinjiang,新疆,2021,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1308.0,小时,S5150499
Xinjiang,新疆,2021,10,wind_utilization_hours,wind_utilization_hours,1988.0,小时,S5132539
Xinjiang,新疆,2021,11,power_output,power_output_jan_nov_10k_kwh,10571310.0,万千瓦时,S5151485
Xinjiang,新疆,2021,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1405.0,小时,S5150499
Xinjiang,新疆,2021,11,wind_utilization_hours,wind_utilization_hours,2161.0,小时,S5132539
Xinjiang,新疆,2021,12,wind_utilization_hours,wind_utilization_hours,2309.0,小时,S5132539
Xinjiang,新疆,2022,2,power_output,power_output_jan_nov_10k_kwh,1795302.0,万千瓦时,S5151485
Xinjiang,新疆,2022,2,solar_utilization_hours,solar_utilization_hours_jan_nov,210.0,小时,S5150499
Xinjiang,新疆,2022,2,wind_utilization_hours,wind_utilization_hours,251.0,小时,S5132539
Xinjiang,新疆,2022,3,power_output,power_output_jan_nov_10k_kwh,2782285.0,万千瓦时,S5151485
Xinjiang,新疆,2022,3,solar_utilization_hours,solar_utilization_hours_jan_nov,325.0,小时,S5150499
Xinjiang,新疆,2022,3,wind_utilization_hours,wind_utilization_hours,483.0,小时,S5132539
Xinjiang,新疆,2022,4,power_output,power_output_jan_nov_10k_kwh,3687506.0,万千瓦时,S5151485
Xinjiang,新疆,2022,4,solar_utilization_hours,solar_utilization_hours_jan_nov,467.0,小时,S5150499
Xinjiang,新疆,2022,4,wind_utilization_hours,wind_utilization_hours,708.0,小时,S5132539
Xinjiang,新疆,2022,5,power_output,power_output_jan_nov_10k_kwh,4654421.0,万千瓦时,S5151485
Xinjiang,新疆,2022,5,solar_utilization_hours,solar_utilization_hours_jan_nov,620.0,小时,S5150499
Xinjiang,新疆,2022,5,wind_utilization_hours,wind_utilization_hours,988.0,小时,S5132539
Xinjiang,新疆,2022,6,power_output,power_output_jan_nov_10k_kwh,5727415.0,万千瓦时,S5151485
Xinjiang,新疆,2022,6,solar_utilization_hours,solar_utilization_hours_jan_nov,764.0,小时,S5150499
Xinjiang,新疆,2022,6,wind_utilization_hours,wind_utilization_hours,1233.0,小时,S5132539
Xinjiang,新疆,2022,7,power_output,power_output_jan_nov_10k_kwh,6993371.0,万千瓦时,S5151485
Xinjiang,新疆,2022,7,solar_utilization_hours,solar_utilization_hours_jan_nov,905.0,小时,S5150499
Xinjiang,新疆,2022,7,wind_utilization_hours,wind_utilization_hours,1501.0,小时,S5132539
Xinjiang,新疆,2022,8,power_output,power_output_jan_nov_10k_kwh,8288596.0,万千瓦时,S5151485
Xinjiang,新疆,2022,8,solar_utilization_hours,solar_utilization_hours_jan_nov,1029.0,小时,S5150499
Xinjiang,新疆,2022,8,wind_utilization_hours,wind_utilization_hours,1739.0,小时,S5132539
Xinjiang,新疆,2022,9,power_output,power_output_jan_nov_10k_kwh,9259568.0,万千瓦时,S5151485
Xinjiang,新疆,2022,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1153.0,小时,S5150499
Xinjiang,新疆,2022,9,wind_utilization_hours,wind_utilization_hours,1922.0,小时,S5132539
Xinjiang,新疆,2022,10,power_output,power_output_jan_nov_10k_kwh,10007227.0,万千瓦时,S5151485
Xinjiang,新疆,2022,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1241.0,小时,S5150499
Xinjiang,新疆,2022,10,wind_utilization_hours,wind_utilization_hours,2108.0,小时,S5132539
Xinjiang,新疆,2022,11,power_output,power_output_jan_nov_10k_kwh,11068497.0,万千瓦时,S5151485
Xinjiang,新疆,2022,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1333.23,小时,S5150499
Xinjiang,新疆,2022,11,wind_utilization_hours,wind_utilization_hours,2263.31,小时,S5132539
Xinjiang,新疆,2022,12,wind_utilization_hours,wind_utilization_hours,2384.0,小时,S5132539
Xinjiang,新疆,2023,2,solar_utilization_hours,solar_utilization_hours_jan_nov,177.0,小时,S5150499
Xinjiang,新疆,2023,2,wind_utilization_hours,wind_utilization_hours,290.0,小时,S5132539
Xinjiang,新疆,2023,3,power_output,power_output_jan_nov_10k_kwh,3088416.0,万千瓦时,S5151485
Xinjiang,新疆,2023,3,solar_utilization_hours,solar_utilization_hours_jan_nov,302.0,小时,S5150499
Xinjiang,新疆,2023,3,wind_utilization_hours,wind_utilization_hours,477.0,小时,S5132539
Xinjiang,新疆,2023,4,power_output,power_output_jan_nov_10k_kwh,4042081.0,万千瓦时,S5151485
Xinjiang,新疆,2023,4,solar_utilization_hours,solar_utilization_hours_jan_nov,419.0,小时,S5150499
Xinjiang,新疆,2023,4,wind_utilization_hours,wind_utilization_hours,716.0,小时,S5132539
Xinjiang,新疆,2023,5,power_output,power_output_jan_nov_10k_kwh,4970622.0,万千瓦时,S5151485
Xinjiang,新疆,2023,5,solar_utilization_hours,solar_utilization_hours_jan_nov,546.0,小时,S5150499
Xinjiang,新疆,2023,5,wind_utilization_hours,wind_utilization_hours,965.0,小时,S5132539
Xinjiang,新疆,2023,6,power_output,power_output_jan_nov_10k_kwh,6013253.0,万千瓦时,S5151485
Xinjiang,新疆,2023,6,solar_utilization_hours,solar_utilization_hours_jan_nov,685.0,小时,S5150499
Xinjiang,新疆,2023,6,wind_utilization_hours,wind_utilization_hours,1151.0,小时,S5132539
Xinjiang,新疆,2023,7,power_output,power_output_jan_nov_10k_kwh,7255508.0,万千瓦时,S5151485
Xinjiang,新疆,2023,7,solar_utilization_hours,solar_utilization_hours_jan_nov,803.0,小时,S5150499
Xinjiang,新疆,2023,7,wind_utilization_hours,wind_utilization_hours,1365.0,小时,S5132539
Xinjiang,新疆,2023,8,power_output,power_output_jan_nov_10k_kwh,8551547.0,万千瓦时,S5151485
Xinjiang,新疆,2023,8,solar_utilization_hours,solar_utilization_hours_jan_nov,914.0,小时,S5150499
Xinjiang,新疆,2023,8,wind_utilization_hours,wind_utilization_hours,1562.0,小时,S5132539
Xinjiang,新疆,2023,9,power_output,power_output_jan_nov_10k_kwh,9558700.0,万千瓦时,S5151485
Xinjiang,新疆,2023,9,solar_utilization_hours,solar_utilization_hours_jan_nov,1004.0,小时,S5150499
Xinjiang,新疆,2023,9,wind_utilization_hours,wind_utilization_hours,1730.0,小时,S5132539
Xinjiang,新疆,2023,10,power_output,power_output_jan_nov_10k_kwh,10357560.0,万千瓦时,S5151485
Xinjiang,新疆,2023,10,solar_utilization_hours,solar_utilization_hours_jan_nov,1103.0,小时,S5150499
Xinjiang,新疆,2023,10,wind_utilization_hours,wind_utilization_hours,1863.0,小时,S5132539
Xinjiang,新疆,2023,11,power_output,power_output_jan_nov_10k_kwh,11243298.62,万千瓦时,S5151485
Xinjiang,新疆,2023,11,solar_utilization_hours,solar_utilization_hours_jan_nov,1175.0,小时,S5150499
Xinjiang,新疆,2023,11,wind_utilization_hours,wind_utilization_hours,2040.0,小时,S5132539
Xinjiang,新疆,2023,12,wind_utilization_hours,wind_utilization_hours,2197.0,小时,S5132539
Xizang,西藏,2015,2,wind_utilization_hours,wind_utilization_hours,362.0,小时,S5132534
Xizang,西藏,2015,3,wind_utilization_hours,wind_utilization_hours,594.0,小时,S5132534
Xizang,西藏,2015,4,wind_utilization_hours,wind_utilization_hours,777.0,小时,S5132534
Xizang,西藏,2015,5,wind_utilization_hours,wind_utilization_hours,913.0,小时,S5132534
Xizang,西藏,2015,6,power_output,power_output_jan_nov_10k_kwh,9086.0,万千瓦时,S5151480
Xizang,西藏,2015,6,wind_utilization_hours,wind_utilization_hours,913.0,小时,S5132534
Xizang,西藏,2015,7,power_output,power_output_jan_nov_10k_kwh,9409.0,万千瓦时,S5151480
Xizang,西藏,2015,7,wind_utilization_hours,wind_utilization_hours,1176.0,小时,S5132534
Xizang,西藏,2015,8,power_output,power_output_jan_nov_10k_kwh,18046.0,万千瓦时,S5151480
Xizang,西藏,2015,8,wind_utilization_hours,wind_utilization_hours,1272.0,小时,S5132534
Xizang,西藏,2015,9,power_output,power_output_jan_nov_10k_kwh,26137.0,万千瓦时,S5151480
Xizang,西藏,2015,9,wind_utilization_hours,wind_utilization_hours,1365.0,小时,S5132534
Xizang,西藏,2015,10,power_output,power_output_jan_nov_10k_kwh,35446.0,万千瓦时,S5151480
Xizang,西藏,2015,10,wind_utilization_hours,wind_utilization_hours,1457.0,小时,S5132534
Xizang,西藏,2015,11,power_output,power_output_jan_nov_10k_kwh,35532.0,万千瓦时,S5151480
Xizang,西藏,2015,11,wind_utilization_hours,wind_utilization_hours,1627.0,小时,S5132534
Xizang,西藏,2016,2,power_output,power_output_jan_nov_10k_kwh,455.0,万千瓦时,S5151480
Xizang,西藏,2016,2,wind_utilization_hours,wind_utilization_hours,482.0,小时,S5132534
Xizang,西藏,2016,3,power_output,power_output_jan_nov_10k_kwh,752.0,万千瓦时,S5151480
Xizang,西藏,2016,3,wind_utilization_hours,wind_utilization_hours,705.0,小时,S5132534
Xizang,西藏,2016,4,power_output,power_output_jan_nov_10k_kwh,1366.0,万千瓦时,S5151480
Xizang,西藏,2016,4,wind_utilization_hours,wind_utilization_hours,963.0,小时,S5132534
Xizang,西藏,2016,5,power_output,power_output_jan_nov_10k_kwh,1917.0,万千瓦时,S5151480
Xizang,西藏,2016,5,wind_utilization_hours,wind_utilization_hours,1084.0,小时,S5132534
Xizang,西藏,2016,6,power_output,power_output_jan_nov_10k_kwh,15600.0,万千瓦时,S5151480
Xizang,西藏,2016,6,wind_utilization_hours,wind_utilization_hours,1157.0,小时,S5132534
Xizang,西藏,2016,7,power_output,power_output_jan_nov_10k_kwh,33362.0,万千瓦时,S5151480
Xizang,西藏,2016,7,wind_utilization_hours,wind_utilization_hours,1234.0,小时,S5132534
Xizang,西藏,2016,8,power_output,power_output_jan_nov_10k_kwh,54611.0,万千瓦时,S5151480
Xizang,西藏,2016,8,wind_utilization_hours,wind_utilization_hours,1300.0,小时,S5132534
Xizang,西藏,2016,9,power_output,power_output_jan_nov_10k_kwh,69541.0,万千瓦时,S5151480
Xizang,西藏,2016,9,wind_utilization_hours,wind_utilization_hours,1354.0,小时,S5132534
Xizang,西藏,2016,10,power_output,power_output_jan_nov_10k_kwh,86617.0,万千瓦时,S5151480
Xizang,西藏,2016,10,wind_utilization_hours,wind_utilization_hours,1493.0,小时,S5132534
Xizang,西藏,2016,11,power_output,power_output_jan_nov_10k_kwh,90007.0,万千瓦时,S5151480
Xizang,西藏,2016,11,wind_utilization_hours,wind_utilization_hours,1719.0,小时,S5132534
Xizang,西藏,2017,2,power_output,power_output_jan_nov_10k_kwh,858.0,万千瓦时,S5151480
Xizang,西藏,2017,2,wind_utilization_hours,wind_utilization_hours,439.0,小时,S5132534
Xizang,西藏,2017,3,power_output,power_output_jan_nov_10k_kwh,1000.0,万千瓦时,S5151480
Xizang,西藏,2017,3,wind_utilization_hours,wind_utilization_hours,668.0,小时,S5132534
Xizang,西藏,2017,4,power_output,power_output_jan_nov_10k_kwh,3211.0,万千瓦时,S5151480
