province,year,total_generation_billion_kwh,total_generation_billion_kwh_source_file,hydro_capacity_10k_kw,hydro_capacity_10k_kw_source_file,thermal_capacity_10k_kw,thermal_capacity_10k_kw_source_file,total_capacity_10k_kw,total_capacity_10k_kw_source_file,thermal_generation_billion_kwh,thermal_generation_billion_kwh_source_file,wind_industrial_energy_consumption_10k_tce,wind_industrial_energy_consumption_10k_tce_source_file,total_nox_10k_ton,total_nox_10k_ton_source_file,wind_generation_billion_kwh,wind_generation_billion_kwh_source_file,wind_capacity_10k_kw,wind_capacity_10k_kw_source_file,solar_capacity_10k_kw,solar_capacity_10k_kw_source_file,solar_generation_billion_kwh,solar_generation_billion_kwh_source_file,industrial_nox_10k_ton,industrial_nox_10k_ton_source_file,wind_capacity_addition_10k_kw,wind_capacity_addition_10k_kw_source_file,wind_total_energy_consumption_10k_tce,wind_total_energy_consumption_10k_tce_source_file,wind_coal_share_energy_consumption_pct,wind_coal_share_energy_consumption_pct_source_file,total_pm_10k_ton,total_pm_10k_ton_source_file
Liaoning,2023,236.2914713,数据模板命名.csv,334,数据模板命名.csv,3856,数据模板命名.csv,7244,数据模板命名.csv,134.62,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,58.516,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,33.124,数据模板命名.csv,1429,数据模板命名.csv,436.2,数据模板命名.csv,11.086,数据模板命名.csv,,,245.4,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,,
Liaoning,2024,237.936549,数据模板命名.csv,456,数据模板命名.csv,4011,数据模板命名.csv,8103,数据模板命名.csv,126.14,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,31.81,数据模板命名.csv,1755,数据模板命名.csv,671.8,数据模板命名.csv,5.72857,数据模板命名.csv,,,,,,,,,,
Liaoning,2025,233.98,数据模板命名.csv,,,,,,,131.93,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,37.11,数据模板命名.csv,,,945.6,数据模板命名.csv,7.10338,数据模板命名.csv,,,,,,,,,,
Liaoning,2026,20.89,数据模板命名.csv,,,,,,,36.41,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,11.83,数据模板命名.csv,,,,,1.83,数据模板命名.csv,,,,,,,,,,
Neimenggu,1949,0.012,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1950,0.013,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1951,0.015,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1952,0.015,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1953,0.029,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1954,0.038,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1955,0.049,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1956,0.073,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1957,0.092,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1958,0.199,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1959,0.463,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1960,1.21,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1961,0.999,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1962,0.879,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1963,1.033,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1964,1.068,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1965,1.255,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1966,1.783,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1967,1.504,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1968,1.439,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1969,1.667,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1970,2.201,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1971,2.589,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1972,2.604,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1973,2.601,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1974,2.511,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1975,2.826,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1976,3.013,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1977,3.307,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1978,3.778,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1979,4.408,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1980,4.905,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1981,5.45,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1982,5.84,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1983,6.082,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1984,6.955,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1985,8.046,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1986,11.124,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1987,12.654,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1988,13.847,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1989,15.372,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1990,16.954,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1991,18.904,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1992,22.229,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1993,23.523,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1994,26.1,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1995,27.85393,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1996,32.378,数据模板命名.csv,4.9,数据模板命名.csv,620.3,数据模板命名.csv,625.2,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1997,34.223,数据模板命名.csv,4.67,数据模板命名.csv,627.58,数据模板命名.csv,632.25,数据模板命名.csv,33.712,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1998,35.041,数据模板命名.csv,5.02,数据模板命名.csv,771.33,数据模板命名.csv,780.34,数据模板命名.csv,34.794,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,1999,38.061,数据模板命名.csv,23.02,数据模板命名.csv,854.33,数据模板命名.csv,881.37,数据模板命名.csv,37.818,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2000,43.92187,数据模板命名.csv,41.06,数据模板命名.csv,850.29,数据模板命名.csv,895.9,数据模板命名.csv,43.209,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2001,46.549,数据模板命名.csv,56.62,数据模板命名.csv,889.83,数据模板命名.csv,951.12,数据模板命名.csv,45.693,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2002,51.485,数据模板命名.csv,59.21,数据模板命名.csv,977.87,数据模板命名.csv,1044.74,数据模板命名.csv,50.73,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2003,64.773,数据模板命名.csv,,,,,1209.04,数据模板命名.csv,63.871,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2004,81.644,数据模板命名.csv,56.79,数据模板命名.csv,1364.15,数据模板命名.csv,1432.12,数据模板命名.csv,80.522,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2005,105.659,数据模板命名.csv,,,,,1995.02,数据模板命名.csv,105.428,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2006,141.254,数据模板命名.csv,81.8,数据模板命名.csv,2889.9,数据模板命名.csv,3028.1,数据模板命名.csv,139.594,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2007,193.195,数据模板命名.csv,83,数据模板命名.csv,3987,数据模板命名.csv,4179,数据模板命名.csv,179.779,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2008,218.385,数据模板命名.csv,83,数据模板命名.csv,4574,数据模板命名.csv,4886,数据模板命名.csv,201.215,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2009,224.237,数据模板命名.csv,83,数据模板命名.csv,4830,数据模板命名.csv,5556,数据模板命名.csv,207.3486679,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2010,248.928,数据模板命名.csv,85,数据模板命名.csv,5402,数据模板命名.csv,6460,数据模板命名.csv,219.8077031,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,,,,,,,,,,,,,,,,,,
Neimenggu,2011,297.283,数据模板命名.csv,85,数据模板命名.csv,5955,数据模板命名.csv,7506,数据模板命名.csv,263.900052,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,142.19,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,73.9876,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2012,317.218,数据模板命名.csv,108,数据模板命名.csv,6019,数据模板命名.csv,7840,数据模板命名.csv,279.3302349,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,141.89,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,,,,,,,,,,,,,,,,,83.301,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2013,356.71416,数据模板命名.csv,108,数据模板命名.csv,6386,数据模板命名.csv,8485,数据模板命名.csv,308.707,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,137.76,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,36.67,数据模板命名.csv,,,,,,,,,,,,,,,82.2127,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2014,397.7146703,数据模板命名.csv,177,数据模板命名.csv,6710,数据模板命名.csv,9273,数据模板命名.csv,323.826,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,125.83,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,34.81,数据模板命名.csv,,,,,,,,,,,,,,,102.151,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2015,392.8771555,数据模板命名.csv,238,数据模板命名.csv,7263,数据模板命名.csv,10397,数据模板命名.csv,326.91836,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,113.9,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,35.74,数据模板命名.csv,,,,,,,,,,,,,,,87.8753,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2016,394.9806,数据模板命名.csv,241,数据模板命名.csv,7609,数据模板命名.csv,11045,数据模板命名.csv,331.28,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,64.53,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,0.464,数据模板命名.csv,2557,数据模板命名.csv,,,0.83,数据模板命名.csv,,,,,,,,,59.8982,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2017,441.3,数据模板命名.csv,242,数据模板命名.csv,8170,数据模板命名.csv,11826,数据模板命名.csv,365.92,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,70.16,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,54.497,数据模板命名.csv,2670,数据模板命名.csv,,,10.622,数据模板命名.csv,,,,,,,,,161.123,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2018,496.1,数据模板命名.csv,242,数据模板命名.csv,8229,数据模板命名.csv,12285,数据模板命名.csv,413.84,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,63.099,数据模板命名.csv,2868,数据模板命名.csv,,,12.92,数据模板命名.csv,,,,,,,,,,
Neimenggu,2019,549.5,数据模板命名.csv,239,数据模板命名.csv,8721,数据模板命名.csv,12931,数据模板命名.csv,455.61,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,58.97,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,66.58,数据模板命名.csv,2920,数据模板命名.csv,,,16.28,数据模板命名.csv,,,,,,,,,,
Neimenggu,2020,581.1,数据模板命名.csv,242,数据模板命名.csv,9374,数据模板命名.csv,14639,数据模板命名.csv,478.2,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,47.56,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,72.629,数据模板命名.csv,3786,数据模板命名.csv,,,18.613,数据模板命名.csv,,,3858.6,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,71.4207,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2021,611.993,数据模板命名.csv,241,数据模板命名.csv,9834,数据模板命名.csv,15487,数据模板命名.csv,486.33,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,43.35,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,96.721,数据模板命名.csv,3996,数据模板命名.csv,102.5,数据模板命名.csv,21.19,数据模板命名.csv,,,4291.6,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,96.1159,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2022,661.921,数据模板命名.csv,241,数据模板命名.csv,10503,数据模板命名.csv,17078,数据模板命名.csv,522.12,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,39.53,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,107.709,数据模板命名.csv,4568,数据模板命名.csv,121.2,数据模板命名.csv,24.459,数据模板命名.csv,,,5567.1,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,99.3007,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2023,762.9942233,数据模板命名.csv,242,数据模板命名.csv,11826,数据模板命名.csv,21395,数据模板命名.csv,593.5,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,52.18,https___wx.wind.com.cn_weaver_files_019e39c0-8200-705a-8378-ca980c063b7d_dataquery_1779085378_gteFX1_Step1.csv.xlsx,135.462,数据模板命名.csv,6962,数据模板命名.csv,179.9,数据模板命名.csv,29.053,数据模板命名.csv,,,7552,https___wx.wind.com.cn_weaver_files_019e3a0e-9175-7db7-8d0f-79b82f8cec50_dataquery_1779090493_i3ZSbn_Step1.csv.xlsx,,,,,110.51,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2024,834.400231,数据模板命名.csv,245,数据模板命名.csv,12107,数据模板命名.csv,25772,数据模板命名.csv,617.7,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,164.3,数据模板命名.csv,8599,数据模板命名.csv,308.1,数据模板命名.csv,31.0375,数据模板命名.csv,,,,,,,,,110.1554,https___wx.wind.com.cn_weaver_files_019e39c2-a928-79ca-a66a-40bf992d8772_dataquery_1779085519_3Fuz1T_Step1.csv.xlsx
Neimenggu,2025,851.7,数据模板命名.csv,,,,,,,592.04,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,203.34,数据模板命名.csv,,,491.6,数据模板命名.csv,51.24281,数据模板命名.csv,,,,,,,,,,
Neimenggu,2026,70.64,数据模板命名.csv,,,,,,,144.13,https___wx.wind.com.cn_weaver_files_019e3a0d-1d23-7d44-b8db-1255a69c8070_dataquery_1779090398_oNMQJt_Step2.csv.xlsx,,,,,54.59,数据模板命名.csv,,,,,12.19,数据模板命名.csv,,,,,,,,,,
Ningxia,1949,0.0001,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1950,0.0001,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1951,0.0005,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1952,0.0007,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1953,0.0014,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1954,0.0012,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1955,0.0025,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1956,0.0038,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1957,0.0051,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1958,0.011,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1959,0.039,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1960,0.094,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1961,0.114,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1962,0.094,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1963,0.089,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1964,0.101,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1965,0.129,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1966,0.193,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1967,0.215,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1968,0.211,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1969,0.299,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1970,0.451,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1971,0.813,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1972,0.95,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1973,1.024,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1974,1.098,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1975,1.014,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1976,1.43,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1977,1.552,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1978,1.651,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1979,1.781,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1980,1.943,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1981,1.827,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1982,2.1,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1983,2.2,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1984,2.225,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1985,2.414,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1986,3.14,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1987,4.264,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1988,5.011,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1989,5.419,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1990,5.596,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1991,6.311,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1992,7.662,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1993,8.749,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1994,9.7,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ningxia,1995,10.77747,数据模板命名.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
