province,year,coal_available_total,coal_primary_production,coal_thermal_power_input,coal_terminal,coal_terminal_10k_tce_approx,coal_terminal_industry,oil_available_total,oil_thermal_power_input,oil_terminal_industry,oil_terminal,oil_terminal_10k_tce_approx,lpg_terminal,lpg_terminal_10k_tce_approx,lpg_terminal_industry,electricity_available_total,electricity_primary_production,electricity_thermal_power_input,electricity_terminal,electricity_terminal_10k_tce_approx,electricity_terminal_industry,energy5_terminal_10k_tce_approx,coal_share_energy5_terminal_approx,coal_primary_production_10k_ton,lpg_available_total,oil_primary_production,coal_consumption,coal_consumption_10k_tce_approx,oil_consumption,oil_consumption_10k_tce_approx,lpg_consumption,lpg_consumption_10k_tce_approx,gas_consumption,gas_consumption_10k_tce_approx,gas_terminal,gas_terminal_10k_tce_approx,gas_terminal_industry,electricity_consumption,electricity_consumption_10k_tce_approx,energy5_consumption_10k_tce_approx,coal_share_energy5_consumption_approx,coal_consumption_10k_ton,gas_available_total,gas_thermal_power_input,gas_primary_production,lpg_thermal_power_input,lpg_primary_production
Yunnan,2016,74611.83782,45869.15685,-11218.9,40730.29596,2909.365041,32295.68696,11740.10557,-2.6,1558.586957,11937.60174,1705.405785,426.8750683,73.17919297,4.45652174,117247.9368,245450.2841,23804.1234,130419.3655,1602.854002,89653.1258,6391.600627,0.4551856742,4586.915685,425.84133,0.23313,74611.77842,5329.519333,11740.20174,1677.205221,426.8750683,73.17919297,763.2952204,101.5182643,757.8692204,100.7966063,682.6086956,141052.0402,1733.529574,8914.951585,0.5978180904,7461.177842,877.0227,,2.0227,,
Yunnan,2017,72112.56559,46749.76579,-11693.7,39819.57184,2844.312017,31825.11959,12895.62838,-3.8,1608.034556,12269.59491,1752.834329,434.3644742,74.46310181,3.50277782,129515.053,271540.71,23965.57,143126.296,1759.022178,99442,6565.365793,0.4332297859,4674.976579,285.82,0.13585,72112.58984,5151.002293,12895.59491,1842.264689,434.3644742,74.46310181,957.4248543,127.3375056,1013.038854,134.7341676,880,153809.3414,1890.316806,9085.384395,0.5669548,7211.258984,1012.6186,,3.6186,,
Yunnan,2018,74023.4,45728,-15007.8,40619.1,2901.422313,32833.3,13914,-5,1774.7,13566.5,1938.11019,453.4,77.726362,14.3,138589,295040,29190,155917,1916.21993,105430,6981.906795,0.4155630257,4572.8,138.4,,74023.3,5287.484319,13914,1987.75404,453.4,77.726362,1280,170.24,1116,148.428,982,167908,2063.58932,9586.794041,0.5515383241,7402.33,1378,,,,
Yunnan,2019,75327.3,55229.1,-15219.5,40608.4,2900.658012,33233.3,15070.3,-3.3,1768.1,14467.8,2066.869908,452.7,77.606361,2.3,149920,314932,31631,166977,2052.14733,111074,7285.343611,0.3981497877,5522.91,213.2,,75327.3,5380.629039,15070.1,2152.914486,868.4,148.869812,1607,213.731,1414,188.062,1253,181204,2226.99716,10123.1415,0.5315177152,7532.73,1704,,,,
Yunnan,2020,82012.2,55297.3,-21194,40582,2898.77226,33537.1,15363.6,-6.2,2863.1,15118.4,2159.814624,330.4,56.640472,1.8,161055,325986,41458,189380,2327.4802,130335,7666.413556,0.3781132128,5529.73,41.1,,82012.2,5858.131446,15363.6,2194.843896,639.9,109.698057,1870,248.71,1682,223.706,1486,202513,2488.88477,10900.26817,0.5374300297,8201.22,1909,,,,
Yunnan,2021,86189.9,60988.5,-25206.5,37647.8,2689.182354,31019.7,15108.2,-9.8,2064.6,14798.9,2114.170854,306.9,52.611867,1.6,168778,331478,45546,201613,2477.82377,138050,7565.208845,0.3554670346,6098.85,-6.6,,86189.9,6156.544557,15108.2,2158.357452,564.5,96.772235,2114,281.162,1740,231.42,1474,213825,2627.90925,11320.74549,0.5438285456,8618.99,2155,,,,
Yunnan,2022,84752.3,67409,-26589.7,33718.5,2408.512455,27526.4,14942.4,-7.7,2512.4,14542.1,2077.484406,267.6,45.874668,2.3,193251,355212,46453,226077,2778.48633,159980,7569.574859,0.3181833194,6740.9,-102.8,,84752.3,6053.856789,14942.4,2134.671264,516.8,88.595024,2393,318.269,1949,259.217,1639,238952,2936.72008,11532.11216,0.5249564613,8475.23,2543,,,,
Zhejiang,1995,42306.7,1040.4,-16760,23012.5,1643.782875,20387.6,6704.3,-485.9,1880.6,5733.3,819.059238,540.3,92.623629,14.3,13274,10026,30685,40143,493.35747,29424,3048.823212,0.5391532276,104.04,362.3,,,,,,,,,,,,,,,,,,,,,,
Zhejiang,1996,45938.1,1226.5,-20147.5,23218.7,1658.511741,20666.7,7312,-603.7,2142.5,6411.9,916.004034,664.8,113.966664,20.2,10555,7457,37379,44008,540.85832,31615,3229.340759,0.5135759478,122.65,478.2,,,,,,,,,,,,,,,,,,,,,,
Zhejiang,1997,47652.4,1149.9,-22107.6,22767.5,1626.282525,20439.8,8213.3,-464.4,2370.9,7094.5,1013.52027,800.2,137.178286,20,10718,8150,40427,47237,580.54273,34340,3357.523811,0.4843696178,114.99,527.4,,,,,,,,,,,,,,,,,,,,,,
Zhejiang,1998,46531.4,915,-20950.5,21811.6,1558.002588,19744.1,8245.9,-682.5,2437.9,7536.4,1076.650104,956.7,164.007081,32.3,12024,11162,42754,51077,627.73633,36487,3426.396103,0.4547059187,91.5,599.5,,,,,,,,,,,,,,,,,,,,,,
Zhejiang,1999,47737.5,827.9,-22305.5,21261.9,1518.737517,19316.9,9254.9,-969,2411.5,7962.7,1137.551322,1054.9,180.841507,58.9,12067,10626,49100,55902,687.03558,40443,3524.165926,0.4309494924,82.79,714.3,,,,,,,,,,,,,,,,,,,,,,
Zhejiang,2000,50276.8,729.6,-24757.5,20300.7,1450.079001,18473.2,11195.9,-1423.1,3073.2,9195.6,1313.683416,1179.4,202.184542,97.9,15638,11011,58648,67217,826.09693,48858,3792.043889,0.3824003739,72.96,743.7,,,,,,,,,,,,,,,,,,,,,,
Zhejiang,2001,55273.8,719.7,-28788,20501.9,1464.450717,18825.2,12188.8,-1275.4,3228.4,10033.9,1433.442954,1271.7,218.007531,110.3,19538,13044,65991,85529,1051.15141,64919,4167.052612,0.3514356197,71.97,782.5,,,,,,,,,,,,,,,,,,,,,,
Zhejiang,2002,60183.4,735,-29236.6,23406.7,1671.940581,22023.8,12881.2,-1213.8,3240.2,10740.4,1534.373544,1394.9,239.127707,152.4,32297,19495,69287,94858,1165.80482,70911,4611.246652,0.3625788658,73.5,805.3,,,,,,,,,,,,,,,,,,,,,,
Zhejiang,2003,66256.8,693.7,-34424,23364.9,1668.954807,22215.1,14849.6,-2035.1,3211.4,11615.5,1659.39033,1442.2,247.236346,68.9,40996,26047,83039,116332,1429.72028,86955,5005.301763,0.3334374002,69.37,721.6,,,,,,,,,,,,,,,,,,,,,,
